Ntor Npol Px
12.229000 -1.041800 0.000132
12.229000 -1.016700 0.000095
12.229000 -0.991630 0.000058
12.229000 -0.966530 0.000006
12.229000 -0.916320 0.000014
12.229000 -0.891210 0.000025
12.229000 -0.866110 0.000031
12.229000 -0.841000 0.000025
12.229000 -0.815900 0.000015
12.229000 -0.790790 0.000006
12.229000 -0.740590 0.000004
12.229000 -0.715480 0.000011
12.229000 -0.690380 0.000011
12.229000 -0.665270 0.000008
12.229000 -0.589960 0.000004
12.229000 -0.564850 0.000013
12.229000 -0.539750 0.000015
12.229000 -0.514640 0.000009
12.229000 -0.489540 0.000004
12.229000 -0.439330 0.000005
12.229000 -0.414230 0.000012
12.229000 -0.389120 0.000016
12.229000 -0.364020 0.000014
12.229000 -0.338910 0.000007
12.229000 -0.313810 0.000001
12.229000 -0.288700 0.000007
12.229000 -0.263600 0.000021
12.229000 -0.238490 0.000044
12.229000 -0.213390 0.000041
12.229000 -0.188280 0.000027
12.229000 -0.138080 0.000022
12.229000 -0.112970 0.000086
12.229000 -0.087870 0.000356
12.229000 -0.062760 0.000571
12.229000 -0.037660 0.000755
12.229000 -0.012550 0.000996
12.229000 0.012550 0.000988
12.229000 0.037660 0.000734
12.229000 0.062760 0.000530
12.229000 0.087870 0.000337
12.229000 0.112970 0.000064
12.229000 0.138080 0.000007
12.229000 0.163180 0.000003
12.229000 0.188280 0.000056
12.229000 0.213390 0.000081
12.229000 0.238490 0.000072
12.229000 0.263600 0.000049
12.229000 0.288700 0.000025
12.229000 0.338910 0.000003
12.229000 0.364020 0.000010
12.229000 0.389120 0.000018
12.229000 0.414230 0.000015
12.229000 0.439330 0.000003
12.229000 0.489540 0.000002
12.229000 0.514640 0.000012
12.229000 0.539750 0.000015
12.229000 0.564850 0.000015
12.229000 0.589960 0.000006
12.229000 0.615060 0.000001
12.229000 0.665270 0.000005
12.229000 0.690380 0.000009
12.229000 0.715480 0.000010
12.229000 0.740590 0.000006
12.229000 0.765690 0.000002
12.229000 0.790790 0.000001
12.229000 0.815900 0.000006
12.229000 0.841000 0.000011
12.229000 0.866110 0.000016
12.229000 0.891210 0.000012
12.229000 0.941420 0.000001
12.229000 0.966530 0.000012
12.229000 0.991630 0.000064
12.229000 1.016700 0.000104
12.229000 1.041800 0.000138
12.229000 1.066900 0.000175
12.229000 1.092100 0.000173
12.229000 1.117200 0.000154
12.229000 1.142300 0.000091
12.229000 1.167400 0.000057
12.229000 1.192500 0.000013
12.229000 1.217600 0.000003
12.229000 1.267800 0.000003
12.229000 1.292900 0.000005
12.229000 1.318000 0.000006
12.229000 1.343100 0.000004
12.229000 1.368200 0.000002
12.229000 2.096200 0.000001
12.229000 2.121300 0.000002
12.229000 2.146400 0.000004
12.229000 2.171500 0.000004
12.229000 2.196700 0.000005
12.229000 2.221800 0.000004
12.229000 2.246900 0.000003
12.229000 2.272000 0.000002
12.263000 -2.272000 0.000001
12.263000 -2.246900 0.000002
12.263000 -2.221800 0.000004
12.263000 -2.196700 0.000004
12.263000 -2.171500 0.000004
12.263000 -2.146400 0.000003
12.263000 -2.121300 0.000002
12.263000 -1.343100 0.000002
12.263000 -1.318000 0.000003
12.263000 -1.292900 0.000002
12.263000 -1.217600 0.000009
12.263000 -1.192500 0.000026
12.263000 -1.167400 0.000045
12.263000 -1.142300 0.000090
12.263000 -1.117200 0.000127
12.263000 -1.092100 0.000139
12.263000 -1.066900 0.000125
12.263000 -1.041800 0.000117
12.263000 -1.016700 0.000085
12.263000 -0.991630 0.000026
12.263000 -0.966530 0.000009
12.263000 -0.941420 0.000002
12.263000 -0.916320 0.000010
12.263000 -0.891210 0.000018
12.263000 -0.866110 0.000023
12.263000 -0.841000 0.000021
12.263000 -0.815900 0.000013
12.263000 -0.790790 0.000001
12.263000 -0.740590 0.000007
12.263000 -0.715480 0.000009
12.263000 -0.690380 0.000010
12.263000 -0.665270 0.000004
12.263000 -0.589960 0.000006
12.263000 -0.564850 0.000011
12.263000 -0.539750 0.000014
12.263000 -0.514640 0.000009
12.263000 -0.489540 0.000004
12.263000 -0.439330 0.000004
12.263000 -0.414230 0.000009
12.263000 -0.389120 0.000015
12.263000 -0.364020 0.000014
12.263000 -0.338910 0.000008
12.263000 -0.288700 0.000004
12.263000 -0.263600 0.000025
12.263000 -0.238490 0.000033
12.263000 -0.213390 0.000037
12.263000 -0.188280 0.000012
12.263000 -0.138080 0.000009
12.263000 -0.112970 0.000123
12.263000 -0.087870 0.000276
12.263000 -0.062760 0.000420
12.263000 -0.037660 0.000658
12.263000 -0.012550 0.000824
12.263000 0.012550 0.000726
12.263000 0.037660 0.000665
12.263000 0.062760 0.000486
12.263000 0.087870 0.000165
12.263000 0.112970 0.000069
12.263000 0.138080 0.000013
12.263000 0.163180 0.000014
12.263000 0.188280 0.000043
12.263000 0.213390 0.000066
12.263000 0.238490 0.000056
12.263000 0.263600 0.000044
12.263000 0.288700 0.000008
12.263000 0.313810 0.000001
12.263000 0.338910 0.000003
12.263000 0.364020 0.000014
12.263000 0.389120 0.000017
12.263000 0.414230 0.000015
12.263000 0.439330 0.000003
12.263000 0.489540 0.000004
12.263000 0.514640 0.000009
12.263000 0.539750 0.000013
12.263000 0.564850 0.000011
12.263000 0.589960 0.000006
12.263000 0.615060 0.000002
12.263000 0.665270 0.000004
12.263000 0.690380 0.000009
12.263000 0.715480 0.000009
12.263000 0.740590 0.000006
12.263000 0.815900 0.000004
12.263000 0.841000 0.000012
12.263000 0.866110 0.000015
12.263000 0.891210 0.000012
12.263000 0.916320 0.000002
12.263000 0.966530 0.000020
12.263000 0.991630 0.000041
12.263000 1.016700 0.000078
12.263000 1.041800 0.000124
12.263000 1.066900 0.000131
12.263000 1.092100 0.000147
12.263000 1.117200 0.000104
12.263000 1.142300 0.000084
12.263000 1.167400 0.000030
12.263000 1.192500 0.000013
12.263000 1.217600 0.000004
12.263000 1.267800 0.000002
12.263000 1.292900 0.000004
12.263000 1.318000 0.000004
12.263000 1.343100 0.000003
12.263000 1.368200 0.000002
12.263000 2.121300 0.000002
12.263000 2.146400 0.000003
12.263000 2.171500 0.000004
12.263000 2.196700 0.000004
12.263000 2.221800 0.000003
12.263000 2.246900 0.000003
12.296000 -2.246900 0.000001
12.296000 -2.221800 0.000002
12.296000 -2.196700 0.000002
12.296000 -2.171500 0.000002
12.296000 -2.146400 0.000002
12.296000 -1.343100 0.000001
12.296000 -1.318000 0.000001
12.296000 -1.217600 0.000003
12.296000 -1.192500 0.000011
12.296000 -1.167400 0.000029
12.296000 -1.142300 0.000055
12.296000 -1.117200 0.000064
12.296000 -1.092100 0.000064
12.296000 -1.066900 0.000080
12.296000 -1.041800 0.000063
12.296000 -1.016700 0.000026
12.296000 -0.991630 0.000017
12.296000 -0.916320 0.000005
12.296000 -0.891210 0.000011
12.296000 -0.866110 0.000015
12.296000 -0.841000 0.000012
12.296000 -0.815900 0.000003
12.296000 -0.790790 0.000001
12.296000 -0.740590 0.000004
12.296000 -0.715480 0.000006
12.296000 -0.690380 0.000005
12.296000 -0.665270 0.000002
12.296000 -0.589960 0.000004
12.296000 -0.564850 0.000007
12.296000 -0.539750 0.000007
12.296000 -0.514640 0.000007
12.296000 -0.439330 0.000001
12.296000 -0.414230 0.000006
12.296000 -0.389120 0.000007
12.296000 -0.364020 0.000009
12.296000 -0.338910 0.000002
12.296000 -0.288700 0.000001
12.296000 -0.263600 0.000010
12.296000 -0.238490 0.000020
12.296000 -0.213390 0.000015
12.296000 -0.188280 0.000007
12.296000 -0.163180 0.000001
12.296000 -0.138080 0.000016
12.296000 -0.112970 0.000045
12.296000 -0.087870 0.000127
12.296000 -0.062760 0.000246
12.296000 -0.037660 0.000405
12.296000 -0.012550 0.000399
12.296000 0.012550 0.000340
12.296000 0.037660 0.000378
12.296000 0.062760 0.000162
12.296000 0.087870 0.000082
12.296000 0.112970 0.000045
12.296000 0.163180 0.000008
12.296000 0.188280 0.000021
12.296000 0.213390 0.000032
12.296000 0.238490 0.000036
12.296000 0.263600 0.000013
12.296000 0.288700 0.000005
12.296000 0.313810 0.000002
12.296000 0.338910 0.000005
12.296000 0.364020 0.000008
12.296000 0.389120 0.000011
12.296000 0.414230 0.000005
12.296000 0.439330 0.000003
12.296000 0.489540 0.000002
12.296000 0.514640 0.000006
12.296000 0.539750 0.000008
12.296000 0.564850 0.000006
12.296000 0.589960 0.000005
12.296000 0.665270 0.000002
12.296000 0.690380 0.000005
12.296000 0.715480 0.000006
12.296000 0.740590 0.000002
12.296000 0.815900 0.000003
12.296000 0.841000 0.000005
12.296000 0.866110 0.000008
12.296000 0.891210 0.000004
12.296000 0.916320 0.000002
12.296000 0.941420 0.000002
12.296000 0.966530 0.000007
12.296000 0.991630 0.000023
12.296000 1.016700 0.000049
12.296000 1.041800 0.000056
12.296000 1.066900 0.000082
12.296000 1.092100 0.000065
12.296000 1.117200 0.000049
12.296000 1.142300 0.000049
12.296000 1.167400 0.000016
12.296000 1.192500 0.000009
12.296000 1.267800 0.000001
12.296000 1.292900 0.000002
12.296000 1.318000 0.000002
12.296000 1.343100 0.000002
12.296000 2.121300 0.000001
12.296000 2.146400 0.000001
12.296000 2.171500 0.000002
12.296000 2.196700 0.000002
12.296000 2.221800 0.000002
12.330000 -1.192500 0.000003
12.330000 -1.167400 0.000004
12.330000 -1.142300 0.000011
12.330000 -1.117200 0.000009
12.330000 -1.092100 0.000006
12.330000 -1.066900 0.000014
12.330000 -1.041800 0.000004
12.330000 -1.016700 0.000007
12.330000 -0.991630 0.000002
12.330000 -0.916320 0.000002
12.330000 -0.891210 0.000002
12.330000 -0.866110 0.000004
12.330000 -0.841000 0.000001
12.330000 -0.815900 0.000001
12.330000 -0.765690 0.000001
12.330000 -0.740590 0.000002
12.330000 -0.715480 0.000002
12.330000 -0.589960 0.000001
12.330000 -0.564850 0.000002
12.330000 -0.539750 0.000003
12.330000 -0.514640 0.000002
12.330000 -0.389120 0.000002
12.330000 -0.263600 0.000003
12.330000 -0.238490 0.000003
12.330000 -0.213390 0.000002
12.330000 -0.188280 0.000002
12.330000 -0.138080 0.000003
12.330000 -0.112970 0.000014
12.330000 -0.087870 0.000028
12.330000 -0.062760 0.000027
12.330000 -0.037660 0.000078
12.330000 -0.012550 0.000048
12.330000 0.012550 0.000101
12.330000 0.037660 0.000034
12.330000 0.062760 0.000013
12.330000 0.087870 0.000020
12.330000 0.163180 0.000003
12.330000 0.188280 0.000006
12.330000 0.213390 0.000005
12.330000 0.238490 0.000005
12.330000 0.263600 0.000002
12.330000 0.288700 0.000002
12.330000 0.313810 0.000002
12.330000 0.338910 0.000003
12.330000 0.364020 0.000004
12.330000 0.389120 0.000002
12.330000 0.489540 0.000001
12.330000 0.514640 0.000003
12.330000 0.539750 0.000002
12.330000 0.564850 0.000003
12.330000 0.841000 0.000002
12.330000 0.866110 0.000001
12.330000 0.966530 0.000002
12.330000 0.991630 0.000006
12.330000 1.016700 0.000007
12.330000 1.041800 0.000017
12.330000 1.066900 0.000012
12.330000 1.092100 0.000007
12.330000 1.117200 0.000014
12.330000 1.142300 0.000004
12.330000 1.167400 0.000001
12.363000 -1.192500 0.000002
12.363000 -1.142300 0.000006
12.363000 -1.117200 0.000012
12.363000 -1.092100 0.000005
12.363000 -1.066900 0.000013
12.363000 -1.041800 0.000018
12.363000 -1.016700 0.000006
12.363000 -0.991630 0.000007
12.363000 -0.966530 0.000002
12.363000 -0.866110 0.000001
12.363000 -0.841000 0.000003
12.363000 -0.815900 0.000001
12.363000 -0.790790 0.000002
12.363000 -0.765690 0.000001
12.363000 -0.364020 0.000001
12.363000 -0.238490 0.000003
12.363000 -0.188280 0.000002
12.363000 -0.163180 0.000001
12.363000 -0.112970 0.000006
12.363000 -0.087870 0.000019
12.363000 -0.062760 0.000010
12.363000 -0.037660 0.000051
12.363000 -0.012550 0.000088
12.363000 0.012550 0.000054
12.363000 0.037660 0.000074
12.363000 0.062760 0.000022
12.363000 0.087870 0.000029
12.363000 0.112970 0.000023
12.363000 0.138080 0.000007
12.363000 0.238490 0.000005
12.363000 0.263600 0.000007
12.363000 0.288700 0.000004
12.363000 0.313810 0.000003
12.363000 0.338910 0.000002
12.363000 0.464440 0.000001
12.363000 0.866110 0.000001
12.363000 0.991630 0.000002
12.363000 1.016700 0.000006
12.363000 1.041800 0.000007
12.363000 1.066900 0.000012
12.363000 1.092100 0.000004
12.363000 1.117200 0.000009
12.363000 1.142300 0.000011
12.363000 1.167400 0.000003
12.363000 1.192500 0.000003
12.363000 1.217600 0.000002
12.396000 -2.246900 0.000002
12.396000 -2.221800 0.000003
12.396000 -2.196700 0.000002
12.396000 -2.171500 0.000003
12.396000 -2.146400 0.000002
12.396000 -2.121300 0.000001
12.396000 -1.343100 0.000001
12.396000 -1.318000 0.000001
12.396000 -1.292900 0.000002
12.396000 -1.217600 0.000004
12.396000 -1.192500 0.000008
12.396000 -1.167400 0.000036
12.396000 -1.142300 0.000061
12.396000 -1.117200 0.000058
12.396000 -1.092100 0.000102
12.396000 -1.066900 0.000118
12.396000 -1.041800 0.000077
12.396000 -1.016700 0.000063
12.396000 -0.991630 0.000046
12.396000 -0.966530 0.000017
12.396000 -0.891210 0.000009
12.396000 -0.866110 0.000014
12.396000 -0.841000 0.000010
12.396000 -0.815900 0.000008
12.396000 -0.790790 0.000004
12.396000 -0.765690 0.000001
12.396000 -0.740590 0.000001
12.396000 -0.715480 0.000004
12.396000 -0.690380 0.000004
12.396000 -0.665270 0.000004
12.396000 -0.640170 0.000002
12.396000 -0.615060 0.000001
12.396000 -0.589960 0.000002
12.396000 -0.564850 0.000003
12.396000 -0.539750 0.000005
12.396000 -0.514640 0.000004
12.396000 -0.489540 0.000001
12.396000 -0.439330 0.000003
12.396000 -0.414230 0.000009
12.396000 -0.389120 0.000012
12.396000 -0.364020 0.000007
12.396000 -0.338910 0.000003
12.396000 -0.288700 0.000001
12.396000 -0.263600 0.000015
12.396000 -0.238490 0.000027
12.396000 -0.213390 0.000023
12.396000 -0.188280 0.000017
12.396000 -0.163180 0.000004
12.396000 -0.138080 0.000014
12.396000 -0.112970 0.000057
12.396000 -0.087870 0.000094
12.396000 -0.062760 0.000327
12.396000 -0.037660 0.000491
12.396000 -0.012550 0.000414
12.396000 0.012550 0.000592
12.396000 0.037660 0.000614
12.396000 0.062760 0.000310
12.396000 0.087870 0.000234
12.396000 0.112970 0.000090
12.396000 0.138080 0.000012
12.396000 0.188280 0.000004
12.396000 0.213390 0.000030
12.396000 0.238490 0.000040
12.396000 0.263600 0.000022
12.396000 0.288700 0.000014
12.396000 0.313810 0.000006
12.396000 0.338910 0.000001
12.396000 0.364020 0.000004
12.396000 0.389120 0.000004
12.396000 0.414230 0.000006
12.396000 0.439330 0.000005
12.396000 0.464440 0.000002
12.396000 0.489540 0.000002
12.396000 0.514640 0.000003
12.396000 0.539750 0.000004
12.396000 0.564850 0.000004
12.396000 0.589960 0.000003
12.396000 0.665270 0.000002
12.396000 0.690380 0.000006
12.396000 0.715480 0.000007
12.396000 0.740590 0.000002
12.396000 0.815900 0.000004
12.396000 0.841000 0.000008
12.396000 0.866110 0.000012
12.396000 0.891210 0.000007
12.396000 0.916320 0.000004
12.396000 0.966530 0.000007
12.396000 0.991630 0.000022
12.396000 1.016700 0.000053
12.396000 1.041800 0.000080
12.396000 1.066900 0.000107
12.396000 1.092100 0.000091
12.396000 1.117200 0.000093
12.396000 1.142300 0.000053
12.396000 1.167400 0.000034
12.396000 1.192500 0.000022
12.396000 1.217600 0.000003
12.396000 1.292900 0.000002
12.396000 1.318000 0.000002
12.396000 1.343100 0.000002
12.396000 2.121300 0.000001
12.396000 2.146400 0.000002
12.396000 2.171500 0.000002
12.396000 2.196700 0.000003
12.396000 2.221800 0.000003
12.396000 2.246900 0.000002
12.396000 2.272000 0.000001
12.430000 -2.272000 0.000003
12.430000 -2.246900 0.000005
12.430000 -2.221800 0.000005
12.430000 -2.196700 0.000008
12.430000 -2.171500 0.000008
12.430000 -2.146400 0.000006
12.430000 -2.121300 0.000004
12.430000 -2.096200 0.000002
12.430000 -1.368200 0.000001
12.430000 -1.343100 0.000002
12.430000 -1.318000 0.000005
12.430000 -1.292900 0.000005
12.430000 -1.267800 0.000002
12.430000 -1.217600 0.000007
12.430000 -1.192500 0.000020
12.430000 -1.167400 0.000090
12.430000 -1.142300 0.000148
12.430000 -1.117200 0.000231
12.430000 -1.092100 0.000279
12.430000 -1.066900 0.000239
12.430000 -1.041800 0.000223
12.430000 -1.016700 0.000183
12.430000 -0.991630 0.000098
12.430000 -0.966530 0.000023
12.430000 -0.941420 0.000004
12.430000 -0.916320 0.000010
12.430000 -0.891210 0.000023
12.430000 -0.866110 0.000028
12.430000 -0.841000 0.000029
12.430000 -0.815900 0.000021
12.430000 -0.790790 0.000008
12.430000 -0.740590 0.000004
12.430000 -0.715480 0.000008
12.430000 -0.690380 0.000014
12.430000 -0.665270 0.000012
12.430000 -0.640170 0.000002
12.430000 -0.615060 0.000002
12.430000 -0.589960 0.000004
12.430000 -0.564850 0.000013
12.430000 -0.539750 0.000016
12.430000 -0.514640 0.000010
12.430000 -0.489540 0.000002
12.430000 -0.439330 0.000012
12.430000 -0.414230 0.000023
12.430000 -0.389120 0.000032
12.430000 -0.364020 0.000022
12.430000 -0.338910 0.000012
12.430000 -0.313810 0.000001
12.430000 -0.288700 0.000012
12.430000 -0.263600 0.000035
12.430000 -0.238490 0.000051
12.430000 -0.213390 0.000071
12.430000 -0.188280 0.000054
12.430000 -0.163180 0.000002
12.430000 -0.138080 0.000023
12.430000 -0.112970 0.000115
12.430000 -0.087870 0.000508
12.430000 -0.062760 0.000841
12.430000 -0.037660 0.000965
12.430000 -0.012550 0.001504
12.430000 0.012550 0.001637
12.430000 0.037660 0.001145
12.430000 0.062760 0.000942
12.430000 0.087870 0.000686
12.430000 0.112970 0.000151
12.430000 0.138080 0.000045
12.430000 0.188280 0.000046
12.430000 0.213390 0.000082
12.430000 0.238490 0.000080
12.430000 0.263600 0.000061
12.430000 0.288700 0.000036
12.430000 0.313810 0.000002
12.430000 0.338910 0.000003
12.430000 0.364020 0.000011
12.430000 0.389120 0.000021
12.430000 0.414230 0.000020
12.430000 0.439330 0.000010
12.430000 0.464440 0.000002
12.430000 0.489540 0.000003
12.430000 0.514640 0.000011
12.430000 0.539750 0.000015
12.430000 0.564850 0.000015
12.430000 0.589960 0.000004
12.430000 0.665270 0.000011
12.430000 0.690380 0.000017
12.430000 0.715480 0.000016
12.430000 0.740590 0.000010
12.430000 0.765690 0.000004
12.430000 0.790790 0.000002
12.430000 0.815900 0.000009
12.430000 0.841000 0.000019
12.430000 0.866110 0.000026
12.430000 0.891210 0.000023
12.430000 0.916320 0.000014
12.430000 0.941420 0.000001
12.430000 0.966530 0.000014
12.430000 0.991630 0.000084
12.430000 1.016700 0.000143
12.430000 1.041800 0.000209
12.430000 1.066900 0.000250
12.430000 1.092100 0.000268
12.430000 1.117200 0.000263
12.430000 1.142300 0.000146
12.430000 1.167400 0.000106
12.430000 1.192500 0.000068
12.430000 1.217600 0.000010
12.430000 1.242700 0.000002
12.430000 1.267800 0.000002
12.430000 1.292900 0.000005
12.430000 1.318000 0.000006
12.430000 1.343100 0.000004
12.430000 1.368200 0.000003
12.430000 1.393300 0.000001
12.430000 2.096200 0.000002
12.430000 2.121300 0.000003
12.430000 2.146400 0.000007
12.430000 2.171500 0.000007
12.430000 2.196700 0.000008
12.430000 2.221800 0.000006
12.430000 2.246900 0.000005
12.430000 2.272000 0.000003
12.463000 -2.297100 0.000002
12.463000 -2.272000 0.000004
12.463000 -2.246900 0.000006
12.463000 -2.221800 0.000011
12.463000 -2.196700 0.000013
12.463000 -2.171500 0.000012
12.463000 -2.146400 0.000010
12.463000 -2.121300 0.000008
12.463000 -2.096200 0.000003
12.463000 -2.071100 0.000001
12.463000 -1.468600 0.000001
12.463000 -1.443500 0.000001
12.463000 -1.368200 0.000001
12.463000 -1.343100 0.000006
12.463000 -1.318000 0.000009
12.463000 -1.292900 0.000009
12.463000 -1.267800 0.000002
12.463000 -1.217600 0.000007
12.463000 -1.192500 0.000069
12.463000 -1.167400 0.000134
12.463000 -1.142300 0.000295
12.463000 -1.117200 0.000388
12.463000 -1.092100 0.000467
12.463000 -1.066900 0.000452
12.463000 -1.041800 0.000413
12.463000 -1.016700 0.000287
12.463000 -0.991630 0.000123
12.463000 -0.966530 0.000055
12.463000 -0.941420 0.000009
12.463000 -0.916320 0.000012
12.463000 -0.891210 0.000034
12.463000 -0.866110 0.000058
12.463000 -0.841000 0.000054
12.463000 -0.815900 0.000039
12.463000 -0.790790 0.000005
12.463000 -0.740590 0.000005
12.463000 -0.715480 0.000022
12.463000 -0.690380 0.000026
12.463000 -0.665270 0.000012
12.463000 -0.640170 0.000005
12.463000 -0.615060 0.000001
12.463000 -0.589960 0.000014
12.463000 -0.564850 0.000024
12.463000 -0.539750 0.000025
12.463000 -0.514640 0.000017
12.463000 -0.489540 0.000007
12.463000 -0.439330 0.000016
12.463000 -0.414230 0.000035
12.463000 -0.389120 0.000052
12.463000 -0.364020 0.000045
12.463000 -0.338910 0.000028
12.463000 -0.288700 0.000013
12.463000 -0.263600 0.000045
12.463000 -0.238490 0.000120
12.463000 -0.213390 0.000131
12.463000 -0.188280 0.000045
12.463000 -0.163180 0.000007
12.463000 -0.138080 0.000018
12.463000 -0.112970 0.000377
12.463000 -0.087870 0.000770
12.463000 -0.062760 0.001293
12.463000 -0.037660 0.002204
12.463000 -0.012550 0.002602
12.463000 0.012550 0.002439
12.463000 0.037660 0.002186
12.463000 0.062760 0.001793
12.463000 0.087870 0.000687
12.463000 0.112970 0.000347
12.463000 0.138080 0.000118
12.463000 0.163180 0.000011
12.463000 0.188280 0.000064
12.463000 0.213390 0.000126
12.463000 0.238490 0.000146
12.463000 0.263600 0.000116
12.463000 0.288700 0.000023
12.463000 0.313810 0.000003
12.463000 0.338910 0.000003
12.463000 0.364020 0.000030
12.463000 0.389120 0.000040
12.463000 0.414230 0.000039
12.463000 0.439330 0.000012
12.463000 0.464440 0.000003
12.463000 0.489540 0.000003
12.463000 0.514640 0.000020
12.463000 0.539750 0.000028
12.463000 0.564850 0.000019
12.463000 0.589960 0.000011
12.463000 0.615060 0.000003
12.463000 0.640170 0.000006
12.463000 0.665270 0.000017
12.463000 0.690380 0.000029
12.463000 0.715480 0.000030
12.463000 0.740590 0.000021
12.463000 0.790790 0.000002
12.463000 0.815900 0.000011
12.463000 0.841000 0.000040
12.463000 0.866110 0.000048
12.463000 0.891210 0.000044
12.463000 0.916320 0.000008
12.463000 0.966530 0.000015
12.463000 0.991630 0.000129
12.463000 1.016700 0.000226
12.463000 1.041800 0.000384
12.463000 1.066900 0.000448
12.463000 1.092100 0.000477
12.463000 1.117200 0.000355
12.463000 1.142300 0.000287
12.463000 1.167400 0.000209
12.463000 1.192500 0.000059
12.463000 1.217600 0.000024
12.463000 1.267800 0.000003
12.463000 1.292900 0.000007
12.463000 1.318000 0.000010
12.463000 1.343100 0.000008
12.463000 1.368200 0.000005
12.463000 2.071100 0.000001
12.463000 2.096200 0.000003
12.463000 2.121300 0.000005
12.463000 2.146400 0.000009
12.463000 2.171500 0.000012
12.463000 2.196700 0.000013
12.463000 2.221800 0.000011
12.463000 2.246900 0.000009
12.463000 2.272000 0.000004
12.463000 2.297100 0.000002
12.496000 -2.297100 0.000002
12.496000 -2.272000 0.000005
12.496000 -2.246900 0.000011
12.496000 -2.221800 0.000014
12.496000 -2.196700 0.000015
12.496000 -2.171500 0.000016
12.496000 -2.146400 0.000014
12.496000 -2.121300 0.000010
12.496000 -2.096200 0.000004
12.496000 -2.071100 0.000002
12.496000 -1.493700 0.000002
12.496000 -1.468600 0.000002
12.496000 -1.443500 0.000002
12.496000 -1.368200 0.000004
12.496000 -1.343100 0.000008
12.496000 -1.318000 0.000011
12.496000 -1.292900 0.000009
12.496000 -1.267800 0.000004
12.496000 -1.217600 0.000026
12.496000 -1.192500 0.000070
12.496000 -1.167400 0.000145
12.496000 -1.142300 0.000359
12.496000 -1.117200 0.000476
12.496000 -1.092100 0.000607
12.496000 -1.066900 0.000613
12.496000 -1.041800 0.000564
12.496000 -1.016700 0.000317
12.496000 -0.991630 0.000197
12.496000 -0.966530 0.000096
12.496000 -0.916320 0.000009
12.496000 -0.891210 0.000061
12.496000 -0.866110 0.000075
12.496000 -0.841000 0.000073
12.496000 -0.815900 0.000028
12.496000 -0.790790 0.000009
12.496000 -0.740590 0.000016
12.496000 -0.715480 0.000028
12.496000 -0.690380 0.000030
12.496000 -0.665270 0.000020
12.496000 -0.640170 0.000008
12.496000 -0.615060 0.000004
12.496000 -0.589960 0.000015
12.496000 -0.564850 0.000028
12.496000 -0.539750 0.000037
12.496000 -0.514640 0.000028
12.496000 -0.489540 0.000014
12.496000 -0.464440 0.000002
12.496000 -0.439330 0.000015
12.496000 -0.414230 0.000060
12.496000 -0.389120 0.000072
12.496000 -0.364020 0.000067
12.496000 -0.338910 0.000016
12.496000 -0.288700 0.000008
12.496000 -0.263600 0.000099
12.496000 -0.238490 0.000149
12.496000 -0.213390 0.000162
12.496000 -0.188280 0.000084
12.496000 -0.163180 0.000021
12.496000 -0.138080 0.000115
12.496000 -0.112970 0.000383
12.496000 -0.087870 0.000834
12.496000 -0.062760 0.002115
12.496000 -0.037660 0.002771
12.496000 -0.012550 0.003288
12.496000 0.012550 0.003364
12.496000 0.037660 0.003055
12.496000 0.062760 0.001712
12.496000 0.087870 0.001103
12.496000 0.112970 0.000588
12.496000 0.138080 0.000030
12.496000 0.163180 0.000003
12.496000 0.188280 0.000059
12.496000 0.213390 0.000190
12.496000 0.238490 0.000197
12.496000 0.263600 0.000162
12.496000 0.288700 0.000041
12.496000 0.313810 0.000008
12.496000 0.338910 0.000017
12.496000 0.364020 0.000038
12.496000 0.389120 0.000053
12.496000 0.414230 0.000038
12.496000 0.439330 0.000020
12.496000 0.464440 0.000006
12.496000 0.489540 0.000010
12.496000 0.514640 0.000023
12.496000 0.539750 0.000040
12.496000 0.564850 0.000031
12.496000 0.589960 0.000019
12.496000 0.640170 0.000005
12.496000 0.665270 0.000018
12.496000 0.690380 0.000043
12.496000 0.715480 0.000043
12.496000 0.740590 0.000034
12.496000 0.765690 0.000003
12.496000 0.815900 0.000028
12.496000 0.841000 0.000050
12.496000 0.866110 0.000062
12.496000 0.891210 0.000040
12.496000 0.916320 0.000017
12.496000 0.941420 0.000002
12.496000 0.966530 0.000056
12.496000 0.991630 0.000140
12.496000 1.016700 0.000385
12.496000 1.041800 0.000495
12.496000 1.066900 0.000581
12.496000 1.092100 0.000571
12.496000 1.117200 0.000510
12.496000 1.142300 0.000415
12.496000 1.167400 0.000180
12.496000 1.192500 0.000100
12.496000 1.217600 0.000013
12.496000 1.267800 0.000002
12.496000 1.292900 0.000012
12.496000 1.318000 0.000013
12.496000 1.343100 0.000011
12.496000 1.368200 0.000003
12.496000 1.393300 0.000001
12.496000 1.468600 0.000001
12.496000 1.493700 0.000001
12.496000 2.071100 0.000001
12.496000 2.096200 0.000003
12.496000 2.121300 0.000009
12.496000 2.146400 0.000012
12.496000 2.171500 0.000017
12.496000 2.196700 0.000016
12.496000 2.221800 0.000015
12.496000 2.246900 0.000010
12.496000 2.272000 0.000006
12.496000 2.297100 0.000003
12.530000 -2.297100 0.000002
12.530000 -2.272000 0.000007
12.530000 -2.246900 0.000010
12.530000 -2.221800 0.000013
12.530000 -2.196700 0.000017
12.530000 -2.171500 0.000017
12.530000 -2.146400 0.000015
12.530000 -2.121300 0.000008
12.530000 -2.096200 0.000005
12.530000 -1.493700 0.000002
12.530000 -1.468600 0.000002
12.530000 -1.443500 0.000001
